,id,gene_short_name,num_cells_expressed,use_for_ordering
ENSMUSG00000023010,ENSMUSG00000023010,Tmbim6,33572,FALSE
ENSMUSG00000023009,ENSMUSG00000023009,Nckap5l,2541,FALSE
ENSMUSG00000089968,ENSMUSG00000089968,Nckap5los,32,FALSE
ENSMUSG00000037525,ENSMUSG00000037525,Bcdin3d,5420,FALSE
ENSMUSG00000023011,ENSMUSG00000023011,Faim2,561,FALSE
ENSMUSG00000023013,ENSMUSG00000023013,Aqp2,55,FALSE
ENSMUSG00000044217,ENSMUSG00000044217,Aqp5,3421,FALSE
ENSMUSG00000043144,ENSMUSG00000043144,Aqp6,8,FALSE
ENSMUSG00000023015,ENSMUSG00000023015,Racgap1,12275,FALSE
ENSMUSG00000023017,ENSMUSG00000023017,Asic1,1540,FALSE
ENSMUSG00000091604,ENSMUSG00000091604,Gm17349,17,FALSE
ENSMUSG00000023018,ENSMUSG00000023018,Smarcd1,17234,FALSE
ENSMUSG00000089671,ENSMUSG00000089671,Gm16537,258,FALSE
ENSMUSG00000023019,ENSMUSG00000023019,Gpd1,244,FALSE
ENSMUSG00000023020,ENSMUSG00000023020,Cox14,34659,FALSE
ENSMUSG00000023021,ENSMUSG00000023021,Cers5,17634,FALSE
ENSMUSG00000090406,ENSMUSG00000090406,Gm17058,17,FALSE
ENSMUSG00000023022,ENSMUSG00000023022,Lima1,25958,FALSE
ENSMUSG00000090500,ENSMUSG00000090500,Gm17057,111,FALSE
ENSMUSG00000045350,ENSMUSG00000045350,Fam186a,149,FALSE
ENSMUSG00000096111,ENSMUSG00000096111,Gm21917,494,FALSE
ENSMUSG00000023025,ENSMUSG00000023025,Larp4,18126,FALSE
ENSMUSG00000100084,ENSMUSG00000100084,2310068J16Rik,2642,FALSE
ENSMUSG00000023026,ENSMUSG00000023026,Dip2b,10763,FALSE
ENSMUSG00000023027,ENSMUSG00000023027,Atf1,23198,FALSE
ENSMUSG00000045631,ENSMUSG00000045631,Tmprss12,163,FALSE
ENSMUSG00000054619,ENSMUSG00000054619,Mettl7a1,5613,FALSE
ENSMUSG00000058057,ENSMUSG00000058057,Mettl7a3,35,FALSE
ENSMUSG00000093789,ENSMUSG00000093789,Methig1,8,FALSE
ENSMUSG00000056487,ENSMUSG00000056487,Mettl7a2,761,FALSE
ENSMUSG00000093550,ENSMUSG00000093550,Higd1c,0,FALSE
ENSMUSG00000023030,ENSMUSG00000023030,Slc11a2,8926,FALSE
ENSMUSG00000087444,ENSMUSG00000087444,Gm5475,191,FALSE
ENSMUSG00000097827,ENSMUSG00000097827,5330439K02Rik,397,FALSE
ENSMUSG00000037353,ENSMUSG00000037353,Letmd1,13681,FALSE
ENSMUSG00000044636,ENSMUSG00000044636,Csrnp2,4082,FALSE
ENSMUSG00000009733,ENSMUSG00000009733,Tfcp2,5421,FALSE
ENSMUSG00000009739,ENSMUSG00000009739,Pou6f1,2859,FALSE
ENSMUSG00000093511,ENSMUSG00000093511,Gm20680,17,FALSE
ENSMUSG00000098620,ENSMUSG00000098620,Gm27209,4,FALSE
ENSMUSG00000097093,ENSMUSG00000097093,C330013E15Rik,2205,FALSE
ENSMUSG00000000346,ENSMUSG00000000346,Dazap2,27203,FALSE
ENSMUSG00000053559,ENSMUSG00000053559,Smagp,20478,TRUE
ENSMUSG00000098112,ENSMUSG00000098112,Bin2,4310,FALSE
ENSMUSG00000023031,ENSMUSG00000023031,Cela1,2632,FALSE
ENSMUSG00000037280,ENSMUSG00000037280,Galnt6,5535,FALSE
ENSMUSG00000090062,ENSMUSG00000090062,Galnt6os,3,FALSE
ENSMUSG00000023032,ENSMUSG00000023032,Slc4a8,1774,FALSE
ENSMUSG00000023033,ENSMUSG00000023033,Scn8a,1277,FALSE
ENSMUSG00000095440,ENSMUSG00000095440,Fignl2,2426,FALSE
ENSMUSG00000047034,ENSMUSG00000047034,Ankrd33,30,FALSE
ENSMUSG00000000530,ENSMUSG00000000530,Acvrl1,1932,FALSE
ENSMUSG00000087690,ENSMUSG00000087690,Gm16031,5,FALSE
ENSMUSG00000000532,ENSMUSG00000000532,Acvr1b,5905,FALSE
ENSMUSG00000097915,ENSMUSG00000097915,A330009N23Rik,998,FALSE
ENSMUSG00000000531,ENSMUSG00000000531,Grasp,7621,FALSE
ENSMUSG00000023034,ENSMUSG00000023034,Nr4a1,4926,FALSE
ENSMUSG00000037204,ENSMUSG00000037204,Atg101,17818,FALSE
ENSMUSG00000075408,ENSMUSG00000075408,6030408B16Rik,266,FALSE
ENSMUSG00000037185,ENSMUSG00000037185,Krt80,29,FALSE
ENSMUSG00000023039,ENSMUSG00000023039,Krt7,4725,TRUE
ENSMUSG00000047641,ENSMUSG00000047641,Krt83,7,FALSE
ENSMUSG00000063971,ENSMUSG00000063971,1700011A15Rik,62,FALSE
ENSMUSG00000067615,ENSMUSG00000067615,Krt81,141,FALSE
ENSMUSG00000067614,ENSMUSG00000067614,Krt86,54,FALSE
ENSMUSG00000067613,ENSMUSG00000067613,5430421N21Rik,30,FALSE
ENSMUSG00000044294,ENSMUSG00000044294,Krt84,11,FALSE
ENSMUSG00000049548,ENSMUSG00000049548,Krt82,6,FALSE
ENSMUSG00000048699,ENSMUSG00000048699,4732456N10Rik,100,FALSE
ENSMUSG00000022986,ENSMUSG00000022986,Krt75,28,FALSE
ENSMUSG00000064232,ENSMUSG00000064232,Gm5414,0,FALSE
ENSMUSG00000095241,ENSMUSG00000095241,Gm5478,0,FALSE
ENSMUSG00000023041,ENSMUSG00000023041,Krt6b,6,FALSE
ENSMUSG00000058354,ENSMUSG00000058354,Krt6a,137,FALSE
ENSMUSG00000061527,ENSMUSG00000061527,Krt5,86,FALSE
ENSMUSG00000051879,ENSMUSG00000051879,Krt71,12,FALSE
ENSMUSG00000067596,ENSMUSG00000067596,Krt74,0,FALSE
ENSMUSG00000056605,ENSMUSG00000056605,Krt72,3,FALSE
ENSMUSG00000063661,ENSMUSG00000063661,Krt73,30,FALSE
ENSMUSG00000064201,ENSMUSG00000064201,Krt2,76,FALSE
ENSMUSG00000046834,ENSMUSG00000046834,Krt1,646,FALSE
ENSMUSG00000067594,ENSMUSG00000067594,Krt77,159,FALSE
ENSMUSG00000075402,ENSMUSG00000075402,Krt76,1265,FALSE
ENSMUSG00000059668,ENSMUSG00000059668,Krt4,23,FALSE
ENSMUSG00000061397,ENSMUSG00000061397,Krt79,148,FALSE
ENSMUSG00000050463,ENSMUSG00000050463,Krt78,23,FALSE
ENSMUSG00000049382,ENSMUSG00000049382,Krt8,22509,FALSE
ENSMUSG00000023043,ENSMUSG00000023043,Krt18,24229,FALSE
ENSMUSG00000058655,ENSMUSG00000058655,Eif4b,33731,FALSE
ENSMUSG00000037003,ENSMUSG00000037003,Tns2,2912,FALSE
ENSMUSG00000036966,ENSMUSG00000036966,Spryd3,11752,FALSE
ENSMUSG00000023046,ENSMUSG00000023046,Igfbp6,3963,FALSE
ENSMUSG00000023045,ENSMUSG00000023045,Soat2,580,FALSE
ENSMUSG00000023044,ENSMUSG00000023044,Csad,7325,FALSE
ENSMUSG00000046897,ENSMUSG00000046897,Zfp740,11256,FALSE
ENSMUSG00000001281,ENSMUSG00000001281,Itgb7,855,FALSE
ENSMUSG00000001288,ENSMUSG00000001288,Rarg,6560,FALSE
ENSMUSG00000097050,ENSMUSG00000097050,Gm9918,60,FALSE
ENSMUSG00000045665,ENSMUSG00000045665,Mfsd5,15050,FALSE
ENSMUSG00000058290,ENSMUSG00000058290,Espl1,4531,FALSE
ENSMUSG00000001289,ENSMUSG00000001289,Pfdn5,35751,FALSE
ENSMUSG00000001285,ENSMUSG00000001285,Myg1,12832,FALSE
ENSMUSG00000036678,ENSMUSG00000036678,Aaas,17368,FALSE
ENSMUSG00000060284,ENSMUSG00000060284,Sp7,465,FALSE
ENSMUSG00000001280,ENSMUSG00000001280,Sp1,14632,FALSE
ENSMUSG00000023047,ENSMUSG00000023047,Amhr2,5164,FALSE
ENSMUSG00000097234,ENSMUSG00000097234,Gm26518,9206,FALSE
ENSMUSG00000023048,ENSMUSG00000023048,Prr13,33175,FALSE
ENSMUSG00000056851,ENSMUSG00000056851,Pcbp2,35672,FALSE
ENSMUSG00000023050,ENSMUSG00000023050,Map3k12,9756,FALSE
ENSMUSG00000071586,ENSMUSG00000071586,Gm10337,3,FALSE
ENSMUSG00000023051,ENSMUSG00000023051,Tarbp2,22914,FALSE
ENSMUSG00000023052,ENSMUSG00000023052,Npff,203,FALSE
ENSMUSG00000052414,ENSMUSG00000052414,Gm28047,17,FALSE
ENSMUSG00000099083,ENSMUSG00000099083,Atf7,10487,FALSE
ENSMUSG00000062683,ENSMUSG00000062683,Atp5g2,36057,FALSE
ENSMUSG00000023055,ENSMUSG00000023055,Calcoco1,5242,FALSE
ENSMUSG00000001655,ENSMUSG00000001655,Hoxc13,3128,FALSE
ENSMUSG00000050328,ENSMUSG00000050328,Hoxc12,197,FALSE
ENSMUSG00000086903,ENSMUSG00000086903,Hotair,32,FALSE
ENSMUSG00000001656,ENSMUSG00000001656,Hoxc11,274,FALSE
ENSMUSG00000022484,ENSMUSG00000022484,Hoxc10,3034,FALSE
ENSMUSG00000022485,ENSMUSG00000022485,Hoxc5,2577,FALSE
ENSMUSG00000036139,ENSMUSG00000036139,Hoxc9,6438,FALSE
ENSMUSG00000001657,ENSMUSG00000001657,Hoxc8,4109,FALSE
ENSMUSG00000001661,ENSMUSG00000001661,Hoxc6,4989,FALSE
ENSMUSG00000075394,ENSMUSG00000075394,Hoxc4,5178,FALSE
ENSMUSG00000101356,ENSMUSG00000101356,Gm28876,16,FALSE
ENSMUSG00000099758,ENSMUSG00000099758,Gm10830,46,FALSE
ENSMUSG00000101588,ENSMUSG00000101588,Gm28265,1,FALSE
ENSMUSG00000097003,ENSMUSG00000097003,D930007P13Rik,29,FALSE
ENSMUSG00000036061,ENSMUSG00000036061,Smug1,7469,FALSE
ENSMUSG00000009575,ENSMUSG00000009575,Cbx5,21901,FALSE
ENSMUSG00000046434,ENSMUSG00000046434,Hnrnpa1,35236,FALSE
ENSMUSG00000058794,ENSMUSG00000058794,Nfe2,258,FALSE
ENSMUSG00000060992,ENSMUSG00000060992,Copz1,28883,FALSE
ENSMUSG00000063234,ENSMUSG00000063234,Gpr84,144,FALSE
ENSMUSG00000000552,ENSMUSG00000000552,Zfp385a,10623,FALSE
ENSMUSG00000000555,ENSMUSG00000000555,Itga5,11745,TRUE
ENSMUSG00000022487,ENSMUSG00000022487,Gtsf1,2182,FALSE
ENSMUSG00000053508,ENSMUSG00000053508,BC048502,5,FALSE
ENSMUSG00000022488,ENSMUSG00000022488,Nckap1l,520,FALSE
ENSMUSG00000022489,ENSMUSG00000022489,Pde1b,8107,FALSE
ENSMUSG00000022490,ENSMUSG00000022490,Ppp1r1a,15447,FALSE
ENSMUSG00000022491,ENSMUSG00000022491,Glycam1,0,FALSE
ENSMUSG00000036925,ENSMUSG00000036925,Mucl2,23,FALSE
ENSMUSG00000051003,ENSMUSG00000051003,Olfr161,0,FALSE
ENSMUSG00000022534,ENSMUSG00000022534,Mefv,8,FALSE
ENSMUSG00000022529,ENSMUSG00000022529,Zfp263,11878,FALSE
ENSMUSG00000059043,ENSMUSG00000059043,Olfr15,0,FALSE
ENSMUSG00000054939,ENSMUSG00000054939,Zfp174,602,FALSE
ENSMUSG00000039789,ENSMUSG00000039789,Zfp597,3267,FALSE
ENSMUSG00000097590,ENSMUSG00000097590,Gm26675,15,FALSE
ENSMUSG00000005982,ENSMUSG00000005982,Naa60,11763,FALSE
ENSMUSG00000093575,ENSMUSG00000093575,Gm20695,7,FALSE
ENSMUSG00000005983,ENSMUSG00000005983,1700037C18Rik,3204,FALSE
ENSMUSG00000014232,ENSMUSG00000014232,Cluap1,6616,FALSE
ENSMUSG00000085048,ENSMUSG00000085048,Gm15537,277,FALSE
ENSMUSG00000049871,ENSMUSG00000049871,Nlrc3,1155,FALSE
ENSMUSG00000039738,ENSMUSG00000039738,Slx4,4162,FALSE
ENSMUSG00000084790,ENSMUSG00000084790,Gm15879,1923,FALSE
ENSMUSG00000005980,ENSMUSG00000005980,Dnase1,146,FALSE
ENSMUSG00000005981,ENSMUSG00000005981,Trap1,14954,FALSE
ENSMUSG00000022521,ENSMUSG00000022521,Crebbp,21601,FALSE
ENSMUSG00000005580,ENSMUSG00000005580,Adcy9,1306,FALSE
ENSMUSG00000022519,ENSMUSG00000022519,Srl,1182,FALSE
ENSMUSG00000005718,ENSMUSG00000005718,Tfap4,4781,FALSE
ENSMUSG00000014303,ENSMUSG00000014303,Glis2,4197,FALSE
ENSMUSG00000014301,ENSMUSG00000014301,Pam16,32058,FALSE
ENSMUSG00000039637,ENSMUSG00000039637,Coro7,5904,FALSE
ENSMUSG00000039646,ENSMUSG00000039646,Vasn,3971,TRUE
ENSMUSG00000004069,ENSMUSG00000004069,Dnaja3,18254,FALSE
ENSMUSG00000063445,ENSMUSG00000063445,Nmral1,3303,FALSE
ENSMUSG00000004070,ENSMUSG00000004070,Hmox2,17999,FALSE
ENSMUSG00000086944,ENSMUSG00000086944,Gm15859,324,FALSE
ENSMUSG00000004071,ENSMUSG00000004071,Cdip1,16444,FALSE
ENSMUSG00000022518,ENSMUSG00000022518,4930562C15Rik,47,FALSE
ENSMUSG00000039568,ENSMUSG00000039568,Ubald1,13982,FALSE
ENSMUSG00000022517,ENSMUSG00000022517,Mgrn1,14603,FALSE
ENSMUSG00000097397,ENSMUSG00000097397,Gm16861,1596,FALSE
ENSMUSG00000022516,ENSMUSG00000022516,Nudt16l1,18835,FALSE
ENSMUSG00000022515,ENSMUSG00000022515,Anks3,6240,FALSE
ENSMUSG00000022543,ENSMUSG00000022543,4930451G09Rik,260,FALSE
ENSMUSG00000022542,ENSMUSG00000022542,Sept12,192,FALSE
ENSMUSG00000096215,ENSMUSG00000096215,Smim22,10529,FALSE
ENSMUSG00000106967,ENSMUSG00000106967,Gm42477,35,FALSE
ENSMUSG00000022540,ENSMUSG00000022540,Rogdi,17504,FALSE
ENSMUSG00000022536,ENSMUSG00000022536,Glyr1,22519,FALSE
ENSMUSG00000039473,ENSMUSG00000039473,Ubn1,17284,FALSE
ENSMUSG00000039457,ENSMUSG00000039457,Ppl,798,FALSE
ENSMUSG00000091712,ENSMUSG00000091712,Sec14l5,11,FALSE
ENSMUSG00000023143,ENSMUSG00000023143,Nagpa,8881,FALSE
ENSMUSG00000051669,ENSMUSG00000051669,AU021092,1002,FALSE
ENSMUSG00000039427,ENSMUSG00000039427,Alg1,13964,FALSE
ENSMUSG00000022544,ENSMUSG00000022544,Eef2kmt,18328,FALSE
ENSMUSG00000008658,ENSMUSG00000008658,Rbfox1,862,FALSE
ENSMUSG00000022715,ENSMUSG00000022715,Tmem114,28,FALSE
ENSMUSG00000039345,ENSMUSG00000039345,Mettl22,7606,FALSE
ENSMUSG00000057880,ENSMUSG00000057880,Abat,2455,FALSE
ENSMUSG00000043140,ENSMUSG00000043140,Tmem186,4057,FALSE
ENSMUSG00000022711,ENSMUSG00000022711,Pmm2,12049,FALSE
ENSMUSG00000008393,ENSMUSG00000008393,Carhsp1,30705,FALSE
ENSMUSG00000107252,ENSMUSG00000107252,Gm43786,57,FALSE
ENSMUSG00000022710,ENSMUSG00000022710,Usp7,20560,FALSE
ENSMUSG00000022507,ENSMUSG00000022507,1810013L24Rik,10752,FALSE
ENSMUSG00000059003,ENSMUSG00000059003,Grin2a,989,FALSE
ENSMUSG00000039209,ENSMUSG00000039209,Rpl39l,18652,TRUE
ENSMUSG00000039200,ENSMUSG00000039200,Atf7ip2,2204,FALSE
ENSMUSG00000022505,ENSMUSG00000022505,Emp2,23731,FALSE
ENSMUSG00000039179,ENSMUSG00000039179,Tekt5,2680,FALSE
ENSMUSG00000022503,ENSMUSG00000022503,Nubp1,25431,FALSE
ENSMUSG00000050908,ENSMUSG00000050908,Tvp23a,1879,FALSE
ENSMUSG00000022504,ENSMUSG00000022504,Ciita,20,FALSE
ENSMUSG00000038055,ENSMUSG00000038055,Dexi,7456,FALSE
ENSMUSG00000068663,ENSMUSG00000068663,Clec16a,5623,FALSE
ENSMUSG00000087384,ENSMUSG00000087384,Gm15558,11,FALSE
ENSMUSG00000038037,ENSMUSG00000038037,Socs1,13487,FALSE
ENSMUSG00000043050,ENSMUSG00000043050,Tnp2,56,FALSE
ENSMUSG00000050058,ENSMUSG00000050058,Prm3,36,FALSE
ENSMUSG00000038015,ENSMUSG00000038015,Prm2,29,FALSE
ENSMUSG00000022501,ENSMUSG00000022501,Prm1,46,FALSE
ENSMUSG00000079740,ENSMUSG00000079740,Gm11172,0,FALSE
ENSMUSG00000096921,ENSMUSG00000096921,Gm26822,72,FALSE
ENSMUSG00000037991,ENSMUSG00000037991,Rmi2,3403,FALSE
ENSMUSG00000095369,ENSMUSG00000095369,Gm21859,20,FALSE
ENSMUSG00000022500,ENSMUSG00000022500,Litaf,30346,TRUE
ENSMUSG00000097056,ENSMUSG00000097056,Gm4262,1669,FALSE
ENSMUSG00000037972,ENSMUSG00000037972,Snn,7248,FALSE
ENSMUSG00000022498,ENSMUSG00000022498,Txndc11,15143,FALSE
ENSMUSG00000037965,ENSMUSG00000037965,Zc3h7a,15641,FALSE
ENSMUSG00000096959,ENSMUSG00000096959,4930509G22Rik,242,FALSE
ENSMUSG00000005846,ENSMUSG00000005846,Rsl1d1,30550,FALSE
ENSMUSG00000097537,ENSMUSG00000097537,2610020C07Rik,2894,FALSE
ENSMUSG00000062203,ENSMUSG00000062203,Gspt1,21622,FALSE
ENSMUSG00000022496,ENSMUSG00000022496,Tnfrsf17,129,FALSE
ENSMUSG00000071669,ENSMUSG00000071669,Snx29,2759,FALSE
ENSMUSG00000085732,ENSMUSG00000085732,Gm4279,1,FALSE
ENSMUSG00000065979,ENSMUSG00000065979,Cpped1,11271,FALSE
ENSMUSG00000055015,ENSMUSG00000055015,Gm9961,13,FALSE
ENSMUSG00000022494,ENSMUSG00000022494,Shisa9,551,FALSE
ENSMUSG00000101565,ENSMUSG00000101565,1700003L19Rik,44,FALSE
ENSMUSG00000022545,ENSMUSG00000022545,Ercc4,5670,FALSE
ENSMUSG00000009569,ENSMUSG00000009569,Mkl2,9021,FALSE
ENSMUSG00000087526,ENSMUSG00000087526,Gm15738,17,FALSE
ENSMUSG00000099411,ENSMUSG00000099411,2310015D24Rik,4,FALSE
ENSMUSG00000022685,ENSMUSG00000022685,Parn,11099,FALSE
ENSMUSG00000022684,ENSMUSG00000022684,Bfar,17627,FALSE
ENSMUSG00000079737,ENSMUSG00000079737,3110001I22Rik,2630,FALSE
ENSMUSG00000022683,ENSMUSG00000022683,Pla2g10,7111,FALSE
ENSMUSG00000086550,ENSMUSG00000086550,Pla2g10os,10,FALSE
ENSMUSG00000022682,ENSMUSG00000022682,Rrn3,17256,FALSE
ENSMUSG00000022681,ENSMUSG00000022681,Ntan1,25579,FALSE
ENSMUSG00000022680,ENSMUSG00000022680,Pdxdc1,21413,FALSE
ENSMUSG00000022679,ENSMUSG00000022679,Mpv17l,6834,FALSE
ENSMUSG00000065968,ENSMUSG00000065968,Ifitm7,509,FALSE
ENSMUSG00000044117,ENSMUSG00000044117,2900011O08Rik,1033,FALSE
ENSMUSG00000060657,ENSMUSG00000060657,Marf1,12395,FALSE
ENSMUSG00000022678,ENSMUSG00000022678,Nde1,11546,FALSE
ENSMUSG00000018830,ENSMUSG00000018830,Myh11,516,FALSE
ENSMUSG00000022677,ENSMUSG00000022677,Fopnl,18602,FALSE
ENSMUSG00000085612,ENSMUSG00000085612,Gm15868,1,FALSE
ENSMUSG00000023088,ENSMUSG00000023088,Abcc1,10489,FALSE
ENSMUSG00000090808,ENSMUSG00000090808,Gm1758,0,FALSE
ENSMUSG00000075395,ENSMUSG00000075395,A630010A05Rik,10,FALSE
ENSMUSG00000022676,ENSMUSG00000022676,Snai2,6694,FALSE
ENSMUSG00000068617,ENSMUSG00000068617,Efcab1,249,FALSE
ENSMUSG00000094472,ENSMUSG00000094472,Gm21897,3,FALSE
ENSMUSG00000022674,ENSMUSG00000022674,Ube2v2,28406,FALSE
ENSMUSG00000022673,ENSMUSG00000022673,Mcm4,12926,FALSE
ENSMUSG00000022672,ENSMUSG00000022672,Prkdc,4093,FALSE
ENSMUSG00000022671,ENSMUSG00000022671,Mzt2,13404,FALSE
ENSMUSG00000041974,ENSMUSG00000041974,Spidr,5231,FALSE
ENSMUSG00000041957,ENSMUSG00000041957,Pkp2,6673,FALSE
ENSMUSG00000022792,ENSMUSG00000022792,Yars2,7581,FALSE
ENSMUSG00000022789,ENSMUSG00000022789,Dnm1l,21666,FALSE
ENSMUSG00000022788,ENSMUSG00000022788,Fgd4,5161,FALSE
ENSMUSG00000048101,ENSMUSG00000048101,Olfr19,0,FALSE
ENSMUSG00000022783,ENSMUSG00000022783,Spag6l,142,FALSE
ENSMUSG00000075370,ENSMUSG00000075370,Igll1,707,FALSE
ENSMUSG00000059305,ENSMUSG00000059305,Vpreb1,1891,FALSE
ENSMUSG00000022779,ENSMUSG00000022779,Top3b,15065,FALSE
ENSMUSG00000026181,ENSMUSG00000026181,Ppm1f,6488,FALSE
ENSMUSG00000063358,ENSMUSG00000063358,Mapk1,28067,FALSE
ENSMUSG00000084792,ENSMUSG00000084792,1700056N10Rik,546,FALSE
ENSMUSG00000022773,ENSMUSG00000022773,Ypel1,2217,FALSE
ENSMUSG00000022771,ENSMUSG00000022771,Ppil2,19933,FALSE
ENSMUSG00000084881,ENSMUSG00000084881,Gm15585,1,FALSE
ENSMUSG00000049916,ENSMUSG00000049916,2610318N02Rik,7306,FALSE
ENSMUSG00000022769,ENSMUSG00000022769,Sdf2l1,21770,FALSE
ENSMUSG00000022768,ENSMUSG00000022768,Ccdc116,302,FALSE
ENSMUSG00000087554,ENSMUSG00000087554,Gm15646,1,FALSE
ENSMUSG00000041774,ENSMUSG00000041774,Ydjc,5343,FALSE
ENSMUSG00000038965,ENSMUSG00000038965,Ube2l3,33886,FALSE
ENSMUSG00000085425,ENSMUSG00000085425,Gm15648,180,FALSE
ENSMUSG00000071636,ENSMUSG00000071636,Rimbp3,206,FALSE
ENSMUSG00000050240,ENSMUSG00000050240,Hic2,15901,TRUE
ENSMUSG00000097764,ENSMUSG00000097764,Gm26635,99,FALSE
ENSMUSG00000055692,ENSMUSG00000055692,Tmem191c,6160,FALSE
ENSMUSG00000041720,ENSMUSG00000041720,Pi4ka,10330,FALSE
ENSMUSG00000022766,ENSMUSG00000022766,Serpind1,63,FALSE
ENSMUSG00000022765,ENSMUSG00000022765,Snap29,9511,FALSE
ENSMUSG00000006134,ENSMUSG00000006134,Crkl,1080,FALSE
ENSMUSG00000022763,ENSMUSG00000022763,Aifm3,5574,FALSE
ENSMUSG00000022761,ENSMUSG00000022761,Lztr1,12065,FALSE
ENSMUSG00000022760,ENSMUSG00000022760,Thap7,19876,FALSE
ENSMUSG00000022759,ENSMUSG00000022759,Lrrc74b,103,FALSE
ENSMUSG00000022758,ENSMUSG00000022758,P2rx6,209,FALSE
ENSMUSG00000022756,ENSMUSG00000022756,Slc7a4,787,FALSE
ENSMUSG00000005899,ENSMUSG00000005899,Smpd4,8171,FALSE
ENSMUSG00000041617,ENSMUSG00000041617,Ccdc74a,2062,FALSE
ENSMUSG00000012114,ENSMUSG00000012114,Med15,13744,FALSE
ENSMUSG00000022750,ENSMUSG00000022750,Klhl22,14077,FALSE
ENSMUSG00000012017,ENSMUSG00000012017,Scarf2,6486,FALSE
ENSMUSG00000090236,ENSMUSG00000090236,Car15,16,FALSE
ENSMUSG00000092470,ENSMUSG00000092470,Gm20518,4,FALSE
ENSMUSG00000003166,ENSMUSG00000003166,Dgcr2,17895,FALSE
ENSMUSG00000041566,ENSMUSG00000041566,Tssk1,12,FALSE
ENSMUSG00000045521,ENSMUSG00000045521,Tssk2,0,FALSE
ENSMUSG00000003527,ENSMUSG00000003527,Dgcr14,8960,FALSE
ENSMUSG00000022738,ENSMUSG00000022738,Gsc2,475,FALSE
ENSMUSG00000003528,ENSMUSG00000003528,Slc25a1,21171,FALSE
ENSMUSG00000059280,ENSMUSG00000059280,Vpreb2,49,FALSE
ENSMUSG00000003531,ENSMUSG00000003531,Dgcr6,21264,FALSE
ENSMUSG00000003526,ENSMUSG00000003526,Prodh,2560,FALSE
ENSMUSG00000043811,ENSMUSG00000043811,Rtn4r,456,FALSE
ENSMUSG00000090777,ENSMUSG00000090777,Ccdc188,1,FALSE
ENSMUSG00000060166,ENSMUSG00000060166,Zdhhc8,11690,FALSE
ENSMUSG00000005732,ENSMUSG00000005732,Ranbp1,34888,TRUE
ENSMUSG00000022721,ENSMUSG00000022721,Trmt2a,13346,FALSE
ENSMUSG00000022718,ENSMUSG00000022718,Dgcr8,12141,FALSE
ENSMUSG00000013539,ENSMUSG00000013539,Tango2,8987,FALSE
ENSMUSG00000000325,ENSMUSG00000000325,Arvcf,5900,FALSE
ENSMUSG00000000326,ENSMUSG00000000326,Comt,24541,FALSE
ENSMUSG00000075704,ENSMUSG00000075704,Txnrd2,5127,FALSE
ENSMUSG00000000884,ENSMUSG00000000884,Gnb1l,4937,FALSE
ENSMUSG00000086965,ENSMUSG00000086965,Gm16314,231,FALSE
ENSMUSG00000009097,ENSMUSG00000009097,Tbx1,1425,FALSE
ENSMUSG00000075335,ENSMUSG00000075335,4930588K23Rik,1,FALSE
ENSMUSG00000050761,ENSMUSG00000050761,Gp1bb,480,FALSE
ENSMUSG00000072214,ENSMUSG00000072214,Sept5,1059,FALSE
ENSMUSG00000041378,ENSMUSG00000041378,Cldn5,347,FALSE
ENSMUSG00000000028,ENSMUSG00000000028,Cdc45,4152,FALSE
ENSMUSG00000005262,ENSMUSG00000005262,Ufd1l,16944,FALSE
ENSMUSG00000071632,ENSMUSG00000071632,2510002D24Rik,19338,FALSE
ENSMUSG00000099908,ENSMUSG00000099908,Gm28539,2,FALSE
ENSMUSG00000022706,ENSMUSG00000022706,Mrpl40,27837,FALSE
ENSMUSG00000022702,ENSMUSG00000022702,Hira,12357,FALSE
ENSMUSG00000106567,ENSMUSG00000106567,2010309G21Rik,80,FALSE
ENSMUSG00000104927,ENSMUSG00000104927,Gm43388,2,FALSE
ENSMUSG00000050742,ENSMUSG00000050742,Olfr164,0,FALSE
ENSMUSG00000050158,ENSMUSG00000050158,Olfr165,0,FALSE
ENSMUSG00000108458,ENSMUSG00000108458,CT025529.1,0,FALSE
ENSMUSG00000056822,ENSMUSG00000056822,Olfr166,0,FALSE
ENSMUSG00000045341,ENSMUSG00000045341,Olfr167,0,FALSE
ENSMUSG00000061361,ENSMUSG00000061361,Olfr168,0,FALSE
ENSMUSG00000068535,ENSMUSG00000068535,Olfr169,0,FALSE
ENSMUSG00000062245,ENSMUSG00000062245,Olfr170,0,FALSE
ENSMUSG00000108369,ENSMUSG00000108369,Olfr170,0,FALSE
ENSMUSG00000060480,ENSMUSG00000060480,Olfr171,36,FALSE
ENSMUSG00000041247,ENSMUSG00000041247,Lamp3,150,FALSE
ENSMUSG00000022686,ENSMUSG00000022686,B3gnt5,5307,FALSE
ENSMUSG00000075330,ENSMUSG00000075330,A930003A15Rik,293,FALSE
ENSMUSG00000043008,ENSMUSG00000043008,Klhl6,14,FALSE
ENSMUSG00000062901,ENSMUSG00000062901,Klhl24,7479,FALSE
ENSMUSG00000041215,ENSMUSG00000041215,Yeats2,11667,FALSE
ENSMUSG00000041205,ENSMUSG00000041205,Map6d1,623,FALSE
ENSMUSG00000033918,ENSMUSG00000033918,Parl,26735,FALSE
ENSMUSG00000022818,ENSMUSG00000022818,Cyp2ab1,132,FALSE
ENSMUSG00000022822,ENSMUSG00000022822,Abcc5,15957,FALSE
